patent_id	citation_sequence	citation_patent_id	citation_date	record_name	wipo_kind	citation_category
10113195	32	8124342	2012-02-01	Benkovic et al.	B2	cited by applicant
10113195	33	8129116	2012-03-01	Benkovic et al.	B2	cited by applicant
10113195	34	8137913	2012-03-01	Benkovic et al.	B2	cited by applicant
10113195	35	8143008	2012-03-01	Kawashima et al.	B2	cited by applicant
10113195	36	8241851	2012-08-01	Benkovic et al.	B2	cited by applicant
10113195	37	8361718	2013-01-01	Benkovic et al.	B2	cited by applicant
10113195	38	8389216	2013-03-01	Benkovic et al.	B2	cited by applicant
10113195	40	8460875	2013-06-01	Armes et al.	B2	cited by applicant
10113195	42	8652810	2014-02-01	Adessi et al.	B2	cited by applicant
10113195	43	8673561	2014-03-01	Benkovic et al.	B2	cited by applicant
10113195	44	8759000	2014-06-01	Benkovic et al.	B2	cited by applicant
10113195	45	8765374	2014-07-01	Benkovic et al.	B2	cited by applicant
10113195	47	9309557	2016-04-01	Li et al.	B2	cited by applicant
10113203	7	9359646	2016-06-01	An et al.	B2	cited by applicant
10113203	8	9365900	2016-06-01	An et al.	B2	cited by applicant
10119162	3	5582989	1996-12-01	Caskey et al.	A	cited by applicant
10119162	7	6350580	2002-02-01	Sorge	B1	cited by applicant
10119162	10	7108976	2006-09-01	Jones et al.	B2	cited by applicant
10119162	12	7862999	2011-01-01	Zheng	B2	cited by examiner
10119162	13	8980563	2015-03-01	Zheng et al.	B2	cited by applicant
10119162	14	9523122	2016-12-01	Zheng	B2	cited by examiner
10119164	6	5502177	1996-03-01	Matteucci et al.	A	cited by applicant
10119164	10	5605798	1997-02-01	Koester	A	cited by applicant
10119164	13	5683869	1997-11-01	Ramsay Shaw et al.	A	cited by applicant
10119164	22	5763588	1998-06-01	Matteucci et al.	A	cited by applicant
10119164	32	5912148	1999-06-01	Eggerding	A	cited by applicant
10119164	40	6005096	1999-12-01	Matteucci et al.	A	cited by applicant
10119164	45	6043031	2000-03-01	Koester et al.	A	cited by applicant
10119164	54	6130073	2000-10-01	Eggerding	A	cited by applicant
10119164	59	6180372	2001-01-01	Franzen	B1	cited by applicant
10119164	61	6197498	2001-03-01	Koester	B1	cited by applicant
10119164	64	6221601	2001-04-01	Koester et al.	B1	cited by applicant
10119164	65	6221605	2001-04-01	Koester	B1	cited by applicant
10119164	67	6235478	2001-05-01	Koester	B1	cited by applicant
10119164	69	6258538	2001-07-01	Koester et al.	B1	cited by applicant
10119164	72	6268144	2001-07-01	Koester	B1	cited by applicant
10119164	73	6277573	2001-08-01	Koester	B1	cited by applicant
10119164	74	6300076	2001-10-01	Koester	B1	cited by applicant
10119164	88	6500621	2002-12-01	Koster et al.	B2	cited by applicant
10119164	92	6589485	2003-07-01	Koster et al.	B2	cited by applicant
10119164	93	6602662	2003-08-01	Koester et al.	B1	cited by applicant
10119164	103	7108974	2006-09-01	Ecker et al.	B2	cited by applicant
10119164	104	7115400	2006-10-01	Adessi et al.	B1	cited by applicant
10119164	109	7226739	2007-06-01	Ecker et al.	B2	cited by applicant
10119164	118	7419787	2008-09-01	Koster et al.	B2	cited by applicant
10119164	120	7482120	2009-01-01	Buzby et al.	B2	cited by applicant
10119164	123	7741036	2010-06-01	Ecker et al.	B2	cited by applicant
10119164	125	9416409	2016-08-01	Hayden	B2	cited by examiner
10124342	6	8535889	2013-09-01	Larson et al.	B2	cited by applicant
10125389	20	7244567	2007-07-01	Chen et al.	B2	cited by applicant
10125389	22	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
10125389	24	7439014	2008-10-01	Pamula et al.	B2	cited by applicant
10125389	30	7842457	2010-11-01	Berka et al.	B2	cited by applicant
10125389	36	8158359	2012-04-01	Leamon et al.	B2	cited by applicant
10125389	44	8709762	2014-04-01	Hindson	B2	cited by applicant
10125389	45	8748102	2014-06-01	Berka et al.	B2	cited by applicant
10125389	46	8765380	2014-07-01	Berka et al.	B2	cited by applicant
10125389	47	8790876	2014-07-01	Leamon et al.	B2	cited by applicant
10131934	60	5486335	1996-01-01	Wilding et al.	A	cited by applicant
10131934	63	5498392	1996-03-01	Wilding et al.	A	cited by applicant
10131934	72	5587128	1996-12-01	Wilding et al.	A	cited by applicant
10131934	125	5928880	1999-07-01	Wilding et al.	A	cited by applicant
10131934	156	6143496	2000-11-01	Brown et al.	A	cited by applicant
10131934	191	6440706	2002-08-01	Vogelstein et al.	B1	cited by applicant
10131934	220	6753147	2004-06-01	Vogelstein et al.	B2	cited by applicant
10131934	258	7476363	2009-01-01	Unger et al.	B2	cited by applicant
10131934	260	7604965	2009-10-01	McBride	B2	cited by examiner
10131934	262	7666361	2010-02-01	McBride	B2	cited by examiner
10131934	266	7749737	2010-07-01	McBride et al.	B2	cited by applicant
10131934	273	7867454	2011-01-01	Goodsaid et al.	B2	cited by applicant
10131934	276	8007746	2011-08-01	Unger et al.	B2	cited by applicant
10131934	277	8048378	2011-11-01	Unger et al.	B2	cited by applicant
10131934	278	8058630	2011-11-01	Pieprzyk et al.	B2	cited by applicant
10131934	292	8247178	2012-08-01	McBride et al.	B2	cited by applicant
10131934	294	8828663	2014-09-01	McBride et al.	B2	cited by applicant
10131934	295	9150913	2015-10-01	McBride et al.	B2	cited by applicant
10131939	2	5928905	1999-07-01	Stemmer et al.	A	cited by applicant
10131939	3	6033881	2000-03-01	Himmler et al.	A	cited by applicant
10131939	4	6090552	2000-07-01	Nazarenko et al.	A	cited by applicant
10131939	7	6620597	2003-09-01	Chen et al.	B1	cited by applicant
10131939	29	9725760	2017-08-01	Belhocine	B2	cited by examiner
10138513	1	8735103	2014-05-01	Chung et al.	B2	cited by applicant
10139400	11	9056885	2015-06-01	Kirkland	B2	cited by examiner
10144956	7	5554516	1996-09-01	Kacien et al.	A	cited by applicant
10144956	11	5866336	1999-02-01	Nazarenko et al.	A	cited by applicant
10144956	19	6174670	2001-01-01	Wittwer et al.	B1	cited by applicant
10144956	23	6323337	2001-11-01	Singer et al.	B1	cited by applicant
10144956	30	9068948	2015-06-01	Rabbani et al.	B2	cited by applicant
10144959	1	5686271	1997-11-01	Mian et al.	A	cited by applicant
10144960	0	5436149	1995-07-01	Barnes	A	cited by applicant
10144972	6	9034603	2015-05-01	Kim	B2	cited by examiner
10150786	5	9758535	2017-09-01	Chia et al.	B2	cited by applicant
10150954	1	7892797	2011-02-01	Mitsis et al.	B2	cited by applicant
10150954	4	8623628	2014-01-01	Ost et al.	B2	cited by applicant
10150954	6	9273352	2016-03-01	Smith et al.	B2	cited by applicant
10150954	7	9677057	2017-06-01	Bomati et al.	B2	cited by applicant
10150992	10	9243085	2016-01-01	Fonnum et al.	B2	cited by applicant
10155978	7	7148043	2006-12-01	Kordunsky et al.	B2	cited by applicant
10155978	8	7273749	2007-09-01	Wittwer et al.	B1	cited by applicant
10155978	16	7749736	2010-07-01	Kordunsky et al.	B2	cited by applicant
10155978	22	8900828	2014-12-01	Smith et al.	B2	cited by applicant
10155978	23	8921098	2014-12-01	Gambini et al.	B2	cited by applicant
10155978	25	9080207	2015-07-01	Handique et al.	B2	cited by applicant
10155981	11	8298767	2012-10-01	Brenner et al.	B2	cited by applicant
10155981	14	8563274	2013-10-01	Brenner	B2	cited by applicant
10155981	15	8679756	2014-03-01	Brenner et al.	B1	cited by applicant
10155981	17	9102980	2015-08-01	Brenner	B2	cited by applicant
10155981	18	9290808	2016-03-01	Fodor	B2	cited by applicant
10156509	0	6143496	2000-11-01	Brown et al.	A	cited by applicant
10156509	4	9322055	2016-04-01	Janaway et al.	B2	cited by applicant
10159981	13	9162228	2015-10-01	Knight	B2	cited by applicant
10159981	14	9248449	2016-02-01	Knight	B2	cited by examiner
10161007	2	8067159	2011-11-01	Brown et al.	B2	cited by applicant
10161007	3	8257925	2012-09-01	Brown et al.	B2	cited by applicant
10167509	1	4683194	1987-07-01	Saiki et al.	A	cited by examiner
10167509	2	4683202	1987-07-01	Mullis	A	cited by applicant
10167509	7	5413909	1995-05-01	Bassam et al.	A	cited by applicant
10167509	20	6143496	2000-11-01	Brown	A	cited by examiner
10167509	31	6440706	2002-08-01	Vogelstein	B1	cited by examiner
10167509	36	6858412	2005-02-01	Willis et al.	B2	cited by applicant
10167509	52	7700323	2010-04-01	Willis et al.	B2	cited by applicant
10167509	65	9127312	2015-09-01	Regan	B2	cited by examiner
10173182	7	9849436	2017-12-01	Tachibana	B2	cited by examiner
10174313	0	9920315	2018-03-01	Kartalov	B2	cited by examiner
10174367	4	4683195	1987-07-01	Mullis et al.	A	cited by applicant
10174367	5	4683202	1987-07-01	Mullis	A	cited by applicant
10174367	11	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
10174367	27	5487972	1996-01-01	Gelfand et al.	A	cited by applicant
10174367	34	5627054	1997-05-01	Gillespie	A	cited by applicant
10174367	38	5656493	1997-08-01	Mullis et al.	A	cited by applicant
10174367	48	5994056	1999-11-01	Higuchi	A	cited by applicant
10174367	60	6174670	2001-01-01	Wittwer et al.	B1	cited by applicant
10174367	83	6814934	2004-11-01	Higuchi	B1	cited by applicant
10174367	87	7348141	2008-03-01	French et al.	B2	cited by applicant
10174367	93	7785776	2010-08-01	Wittwer et al.	B2	cited by applicant
10174367	95	7835871	2010-11-01	Kain et al.	B2	cited by applicant
10174367	100	8048626	2011-11-01	Hassibi et al.	B2	cited by applicant
10174367	105	8735067	2014-05-01	Zhang et al.	B2	cited by applicant
10174367	110	9458497	2016-10-01	Hassibi et al.	B2	cited by applicant
10174367	111	9499861	2016-11-01	Hassibi et al.	B1	cited by applicant
10174369	7	6001611	1999-12-01	Will	A	cited by applicant
10174369	12	6143496	2000-11-01	Brown et al.	A	cited by applicant
10174369	18	6440706	2002-12-01	Vogelstein et al.	B1	cited by applicant
10174369	31	7414118	2008-08-01	Mullah et al.	B1	cited by applicant
10174369	54	8825412	2014-09-01	Rabinowitz et al.	B2	cited by applicant
10174369	59	9677118	2017-06-01	Zimmermann et al.	B2	cited by applicant
10174373	1	5455170	1995-10-01	Abramson et al.	A	cited by applicant
10174373	2	5654143	1997-08-01	Mallet et al.	A	cited by applicant
10174373	3	5674738	1997-10-01	Abramson et al.	A	cited by applicant
10174373	5	5928907	1999-07-01	Woudenberg et al.	A	cited by applicant
10183295	1	8187813	2012-05-01	Chen et al.	B2	cited by applicant
10183295	2	9074250	2015-07-01	Bird et al.	B2	cited by applicant
10190125	1	9677082	2017-06-01	Chintamanani	B2	cited by examiner
10191071	15	5387505	1995-02-01	Wu	A	cited by applicant
10191071	20	5587128	1996-12-01	Wilding et al.	A	cited by applicant
10191071	28	5726026	1998-03-01	Wilding et al.	A	cited by applicant
10191071	105	6618679	2003-09-01	Loehrlein et al.	B2	cited by applicant
10191071	142	7005292	2006-02-01	Wilding et al.	B2	cited by applicant
10191071	161	7244567	2007-07-01	Chen et al.	B2	cited by applicant
10191071	169	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
10191071	192	7745207	2010-06-01	Jovanovich et al.	B2	cited by applicant
10191071	194	7749737	2010-07-01	McBride et al.	B2	cited by applicant
10191071	199	7799553	2010-09-01	Mathies et al.	B2	cited by applicant
10191071	212	7998708	2011-08-01	Handique et al.	B2	cited by applicant
10191071	213	8007746	2011-08-01	Unger et al.	B2	cited by applicant
10191071	214	8018593	2011-09-01	Tan et al.	B2	cited by applicant
10191071	219	8222023	2012-07-01	Battrell et al.	B2	cited by applicant
10191071	226	8420318	2013-04-01	Mathies et al.	B2	cited by applicant
10191071	231	8557518	2013-10-01	Jovanovich et al.	B2	cited by applicant
10195610	10	5498392	1996-03-01	Wilding et al.	A	cited by applicant
10195610	22	6153425	2000-11-01	Kozwich et al.	A	cited by applicant
10195610	33	6649378	2003-11-01	Kozwich et al.	B1	cited by applicant
10195610	35	6677151	2004-01-01	Sandell	B2	cited by applicant
10195610	60	7416892	2008-08-01	Battrell et al.	B2	cited by applicant
10195610	77	7754452	2010-07-01	Kim et al.	B2	cited by applicant
10195610	96	8018593	2011-09-01	Tan et al.	B2	cited by applicant
10195610	105	8133703	2012-03-01	Ching et al.	B2	cited by applicant
10195610	107	8163489	2012-04-01	Murray et al.	B2	cited by applicant
10195610	110	8173077	2012-05-01	Korampally et al.	B2	cited by applicant
10195610	114	8222023	2012-07-01	Battrell et al.	B2	cited by applicant
10195610	117	8232094	2012-07-01	Hasson et al.	B2	cited by applicant
10195610	118	8247221	2012-08-01	Fawcett	B2	cited by applicant
10195610	126	8343754	2013-01-01	Wittwer et al.	B2	cited by applicant
10195610	128	8372340	2013-02-01	Bird et al.	B2	cited by applicant
10195610	129	8389960	2013-03-01	Pieprzyk et al.	B2	cited by applicant
10195610	131	8394608	2013-03-01	Ririe et al.	B2	cited by applicant
10195610	150	8728765	2014-05-01	Ching et al.	B2	cited by applicant
10195610	151	8735103	2014-05-01	Chung et al.	B2	cited by applicant
10195610	153	8765454	2014-07-01	Zhou et al.	B2	cited by applicant
10195610	154	8772017	2014-07-01	Battrell et al.	B2	cited by applicant
10195610	161	8900828	2014-12-01	Smith et al.	B2	cited by applicant
10195610	164	8911949	2014-12-01	Bertrand et al.	B2	cited by applicant
10195610	175	9044729	2015-06-01	Rengifo et al.	B2	cited by applicant
10195610	178	9243288	2016-01-01	Colston, Jr. et al.	B2	cited by applicant
10195610	179	9428781	2016-08-01	Cai et al.	B2	cited by applicant
10196686	1	5104792	1992-04-01	Silver et al.	A	cited by applicant
10196686	2	5106727	1992-04-01	Hartley et al.	A	cited by applicant
10196686	7	5731171	1998-03-01	Bohlander	A	cited by applicant
10196686	14	5994058	1999-11-01	Senapathy	A	cited by applicant
10196686	37	6638722	2003-10-01	Ji et al.	B2	cited by applicant
10202473	13	9139665	2015-09-01	Fonnum et al.	B2	cited by applicant
10202473	14	9139666	2015-09-01	Fonnum et al.	B2	cited by applicant
10202473	15	9156925	2015-10-01	Fonnum et al.	B2	cited by applicant
10202473	16	9243085	2016-01-01	Fonnum et al.	B2	cited by applicant
10202473	17	9487603	2016-11-01	Fonnum et al.	B2	cited by applicant
10202640	1	7691994	2010-04-01	Brewer et al.	B2	cited by applicant
10202641	4	5200314	1993-04-01	Urdea	A	cited by applicant
10202641	56	6440706	2002-08-01	Vogelstein et al.	B1	cited by applicant
10202641	71	6753147	2004-06-01	Vogelstein et al.	B2	cited by applicant
10202641	73	6849404	2005-02-01	Park et al.	B2	cited by applicant
10202641	75	6858412	2005-02-01	Willis et al.	B2	cited by applicant
10202641	85	7824889	2010-11-01	Vogelstein et al.	B2	cited by applicant
10202641	86	7915015	2011-03-01	Vogelstein et al.	B2	cited by applicant
10202641	87	7985546	2011-07-01	Church et al.	B2	cited by applicant
10202641	91	8298767	2012-10-01	Brenner et al.	B2	cited by applicant
10202641	97	8535889	2013-09-01	Larson et al.	B2	cited by applicant
10202641	98	8563274	2013-10-01	Brenner et al.	B2	cited by applicant
10202641	100	8679756	2014-03-01	Brenner et al.	B1	cited by applicant
10202641	106	8835358	2014-09-01	Fodor et al.	B2	cited by applicant
10202641	107	8841071	2014-09-01	Link	B2	cited by applicant
10202641	110	9228229	2016-01-01	Olson et al.	B2	cited by applicant
10202641	111	9290808	2016-03-01	Fodor et al.	B2	cited by applicant
10202641	112	9290809	2016-03-01	Fodor et al.	B2	cited by applicant
10202641	119	9708659	2017-07-01	Fodor et al.	B2	cited by applicant
10202646	4	5200314	1993-04-01	Urdea	A	cited by applicant
10202646	58	6440706	2002-08-01	Vogelstein et al.	B1	cited by applicant
10202646	73	6753147	2004-06-01	Vogelstein et al.	B2	cited by applicant
10202646	75	6849404	2005-02-01	Park et al.	B2	cited by applicant
10202646	77	6858412	2005-02-01	Willis et al.	B2	cited by applicant
10202646	88	7824889	2010-11-01	Vogelstein et al.	B2	cited by applicant
10202646	89	7915015	2011-03-01	Vogelstein et al.	B2	cited by applicant
10202646	90	7985546	2011-07-01	Church et al.	B2	cited by applicant
10202646	94	8298767	2012-10-01	Brenner et al.	B2	cited by applicant
10202646	101	8535889	2013-09-01	Larson et al.	B2	cited by applicant
10202646	102	8563274	2013-10-01	Brenner et al.	B2	cited by applicant
10202646	104	8679756	2014-03-01	Brenner et al.	B1	cited by applicant
10202646	110	8835358	2014-09-01	Fodor et al.	B2	cited by applicant
10202646	111	8841071	2014-09-01	Link	B2	cited by applicant
10202646	114	9228229	2016-01-01	Olson et al.	B2	cited by applicant
10202646	115	9290808	2016-03-01	Fodor et al.	B2	cited by applicant
10202646	116	9290809	2016-03-01	Fodor et al.	B2	cited by applicant
10202646	123	9708659	2017-07-01	Fodor et al.	B2	cited by applicant
10202646	125	9816137	2017-11-01	Fodor et al.	B2	cited by applicant
10202646	126	9845502	2017-12-01	Fodor et al.	B2	cited by applicant
10202646	133	10047394	2018-08-01	Fodor et al.	B2	cited by applicant
10202646	134	10059991	2018-08-01	Fodor	B2	cited by examiner
10208332	15	5387505	1995-02-01	Wu	A	cited by applicant
10208332	20	5587128	1996-12-01	Wilding et al.	A	cited by applicant
10208332	28	5726026	1998-03-01	Wilding et al.	A	cited by applicant
10208332	105	6618679	2003-09-01	Loehrlein et al.	B2	cited by applicant
10208332	142	7005292	2006-02-01	Wilding et al.	B2	cited by applicant
10208332	161	7244567	2007-07-01	Chen et al.	B2	cited by applicant
10208332	170	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
10208332	193	7745207	2010-06-01	Jovanovich et al.	B2	cited by applicant
10208332	195	7749737	2010-07-01	McBride et al.	B2	cited by applicant
10208332	200	7799553	2010-09-01	Mathies et al.	B2	cited by applicant
10208332	213	7998708	2011-08-01	Handique et al.	B2	cited by applicant
10208332	214	8007746	2011-08-01	Unger et al.	B2	cited by applicant
10208332	215	8018593	2011-09-01	Tan et al.	B2	cited by applicant
10208332	220	8222023	2012-07-01	Battrell et al.	B2	cited by applicant
10208332	228	8420318	2013-04-01	Mathies et al.	B2	cited by applicant
10208332	234	8557518	2013-10-01	Jovanovich et al.	B2	cited by applicant
10208337	1	5104792	1992-04-01	Silver et al.	A	cited by applicant
10208337	2	5106727	1992-04-01	Hartley et al.	A	cited by applicant
10208337	7	5731171	1998-03-01	Bohlander	A	cited by applicant
10208337	14	5994058	1999-11-01	Senapathy	A	cited by applicant
10208337	37	6638722	2003-10-01	Ji et al.	B2	cited by applicant
10208339	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
10208339	1	4683202	1987-07-01	Mullis	A	cited by applicant
10208339	12	5912148	1999-06-01	Eggerding	A	cited by applicant
10208339	13	6130073	2000-10-01	Eggerding	A	cited by applicant
10208339	27	7115400	2006-10-01	Adessi et al.	B1	cited by applicant
10208339	30	7311794	2007-12-01	Joseph et al.	B2	cited by applicant
10208339	32	7482120	2009-03-01	Quake et al.	B2	cited by applicant
10208339	34	7622296	2009-11-01	Joseph et al.	B2	cited by applicant
