patent_id,citation_patent_id,fwd_cit_bwd
8551484,5770429,0
8551486,4816567,0
8551486,6331415,0
8551512,4733665,0
8551698,4599315,0
8551699,4683195,0
8551699,4965188,0
8551702,6787308,0
8551704,6787308,0
8551707,4683195,0
8551707,4965188,0
8551737,4683195,0
8551738,4683195,0
8551738,4965188,0
8551789,5061620,0
8551790,4816567,0
8552086,6387981,0
8552086,6730156,0
8552130,6730156,0
8552154,4816567,0
8552154,5770429,0
8552173,4683195,0
8552173,4965188,0
8552338,4784135,0
8552496,5998833,0
8552535,5998833,0
8553012,5961804,0
8553012,6124851,0
8553308,5061049,0
8553595,4901307,0
8553681,4371752,0
8553699,4438511,0
8553948,4641349,0
8553948,5291560,0
8554694,5960411,0
8554802,5960411,0
8554959,4870302,0
8554985,5297148,0
8555080,6285999,0
8555316,4464652,0
8555971,4310440,0
8556425,5108388,0
8556511,4733665,0
8556808,6770074,0
8556834,4469099,0
8556885,4641349,0
8556885,5291560,0
8556887,5595568,0
8556918,3953566,0
8556949,4733665,0
8556956,3953566,0
8557092,5290393,0
8557145,4539507,0
8557239,4816397,0
8557239,5770429,0
8557240,4683195,0
8557244,4816397,0
8557244,4816567,0
8557272,4733665,0
8557295,5061620,0
8557402,4539507,0
8557767,4816567,0
8557767,5939598,0
8557883,3953566,0
8557893,6387981,0
8557893,6572693,0
8557893,6730156,0
8558055,4736866,0
8558311,7465871,0
8558451,4356429,0
8558451,4539507,0
8558685,4405829,0
8558773,4356429,0
8558773,4539507,0
8558783,5961804,0
8558783,6124851,0
8558785,5961804,0
8558785,6124851,0
8559326,6108703,0
8559411,4901307,0
8559622,5184830,0
8559694,5291560,0
8559767,5471515,0
8560006,4371752,0
8560118,5046022,0
8560532,6285999,0
8561037,4128880,0
8561205,6124851,0
8561668,4575330,0
8562324,4575330,0
8562338,4575330,0
8562402,5184830,0
8562521,6770074,0
8562628,4733665,0
8562633,3953566,0
8562665,4733665,0
8562666,4733665,0
8562667,4733665,0
8562672,4733665,0
8562738,5290393,0
8562941,4310440,0
8562985,5179017,0
8562985,5770429,0
8562985,5939598,0
8563025,4733665,0
8563246,6023540,0
8563247,6023540,0
8563250,4683195,0
8563250,4965188,0
8563255,4816397,0
8563255,4816567,0
8563269,4816567,0
8563275,4599315,0
8563298,4683195,0
8563298,4889818,0
8563298,4965188,0
8563304,4683195,0
8563687,4683195,0
8563687,4965188,0
8563697,4683195,0
8563697,4889818,0
8563697,4965188,0
8563697,5149636,0
8563697,5179017,0
8563697,5939598,0
8563707,4683195,0
8563708,4683195,0
8564051,5998833,0
8564057,5998833,0
8564505,4539507,0
8564575,4356429,0
8564575,4539507,0
8564792,7535012,0
8564792,7776613,0
8565435,4405829,0
8565473,5471515,0
8565548,4437122,0
8566250,5291560,0
8566263,6285999,0
8566331,6285999,0
8566444,6108703,0
8566452,6108703,0
8566726,6285999,0
8567672,5960411,0
8567952,4017168,0
8568317,6770074,0
8568331,6770074,0
8568469,4733665,0
8568472,4733665,0
8568475,4733665,0
8568607,7465871,0
8568637,4816567,0
8568713,5514646,0
8568718,4683195,0
8568718,4816567,0
8568718,6331415,0
8568719,4816397,0
8568719,4816567,0
8568729,4816567,0
8568730,4237224,0
8568730,4683195,0
8568736,4736866,0
8568737,4736866,0
8568764,4733665,0
8568766,4816567,0
8568766,5939598,0
8568971,4683195,0
8569019,4683195,0
8569020,4683195,0
8569034,4683195,0
8569034,4965188,0
8569049,4599315,0
8569052,4925572,0
8569216,4827064,0
8569333,4733665,0
8569462,4816567,0
8569462,5770429,0
8569462,5939598,0
8569464,4816567,0
8569474,4415732,0
8569506,5171534,0
8569557,4310440,0
8569558,4310440,0
8569743,4356429,0
8570149,5291560,0
8570636,5961804,0
8570873,7197462,0
8570880,4901307,0
8570880,5103459,0
8570990,4901307,0
8571535,5960411,0
8571648,5595568,0
8571930,5960411,0
8571975,5960411,0
8571991,4405829,0
8572094,6285999,0
8572208,6108703,0
8572210,6108703,0
8572214,6108703,0
8572673,4641349,0
8572673,5291560,0
8572720,5184830,0
8572737,6108703,0
8573263,5960411,0
8573492,5960411,0
8574259,4391797,0
8574264,4733665,0
8574282,4733665,0
8574550,4733665,0
8574567,5061620,0
8574582,4816567,0
8574615,4733665,0
8574726,4539507,0
8574832,4683195,0
8574844,4683195,0
8574846,4683195,0
8574846,4965188,0
8574884,4683195,0
8574884,4965188,0
8574898,5179017,0
8574937,4539507,0
8575044,3953566,0
8575107,4816567,0
8576162,5961804,0
8576693,4438511,0
8576693,5103459,0
8576769,4901307,0
8576881,6108703,0
8577024,4405829,0
8577033,4405829,0
8577093,4641349,0
8577093,5291560,0
8577094,4641349,0
8577094,5291560,0
8577740,5960411,0
8577749,5960411,0
8577866,6285999,0
8577901,6285999,0
8577907,6285999,0
8577928,4901221,0
8577992,6108703,0
8577996,6285999,0
8578165,4405829,0
8579846,4733665,0
8579954,4733665,0
8579957,4733665,0
8579962,4733665,0
8579966,4733665,0
8579977,6770074,0
8579978,6770074,0
8580253,4816567,0
8580401,4356429,0
8580505,4889818,0
8580507,4683195,0
8580507,4965188,0
8580508,4965188,0
8580509,4683195,0
8580509,4965188,0
8580510,4683195,0
8580801,4683195,0
8580833,4024271,0
8580941,4736866,0
8581308,4115914,0
8581625,4870302,0
8581790,4901307,0
8581790,5103459,0
8582003,5471515,0
8582196,5961804,0
8582197,5961804,0
8582258,5998833,0
8582520,4901307,0
8582570,6590928,0
8582571,6590928,0
8582598,4063220,0
8582737,7197462,0
8582946,4063220,0
8583331,5471515,0
8583509,5960411,0
8583751,5960411,0
8583776,6108703,0
8583898,4128880,0
8583926,5960411,0
8584158,4131919,0
8584182,5960411,0
8584679,4733665,0
8584681,4784135,0
8584940,5960411,0
8585205,4017168,0
8585640,3953566,0
8585747,4733665,0
8585753,3953566,0
8585754,4733665,0
8585754,4733665,0
8586005,4757128,0
8586024,4683195,0
8586024,4736866,0
8586069,4733665,0
8586075,4733665,0
8586094,3983140,0
8586125,4733665,0
8586209,4539507,0
8586357,4683195,0
8586357,4816567,0
8586363,4683195,0
8586524,6153410,0
8586526,4683195,0
8586610,4965188,0
8586714,4816567,0
8586714,5939598,0
8586716,4816567,0
8586716,5770429,0
8586716,5939598,0
8586717,5770429,0
8586726,4683195,0
8586727,4683195,0
8586743,5171534,0
8587595,5471515,0
8587697,5471515,0
8587984,5297148,0
8588196,6590928,0
8588231,6590928,0
8588277,4438511,0
8588277,4901307,0
8588277,5103459,0
8588479,5291560,0
8588568,7450806,0
8588569,7903917,0
8588693,6590928,0
8589085,6153410,0
8589241,5960411,0
8589247,5960411,0
8589288,5960411,0
8589391,6285999,0
8589415,5960411,0
8589660,4870302,0
8589769,4135240,0
8589777,5960411,0
8590008,4405829,0
8590008,5960411,0
8590785,5960411,0
8591087,7450806,0
8591225,4575330,0
8591429,4202340,0
8591432,6770074,0
8591565,4733665,0
8591570,4733665,0
8591575,4733665,0
8591836,4599315,0
8591886,4683195,0
8591886,4816397,0
8591886,4816567,0
8591886,4965188,0
8591886,5179017,0
8591886,5939598,0
8591887,4816567,0
8591892,4816567,0
8591909,4816567,0
8591909,5770429,0
8591932,3953566,0
8591936,4733665,0
8592036,4733665,0
8592036,4733665,0
8592136,6023540,0
8592150,6787308,0
8592155,4683195,0
8592206,4683195,0
8592206,4965188,0
8592208,5061620,0
8592214,6023540,0
8592221,4683195,0
8592221,6023540,0
8592345,5518988,0
8592841,5290393,0
8592867,5290393,0
8592895,5998833,0
8592920,5998833,0
8593130,4300182,0
8593160,4405829,0
8593255,5960411,0
8593339,4901307,0
8593396,5961804,0
8593396,6124851,0
8593521,5471515,0
8593542,4970663,0
8593718,5961804,0
8593718,6124851,0
8593721,5961804,0
8593721,6124851,0
8593932,4901307,0
8594153,4901307,0
8594324,4405829,0
8594387,6199042,0
8594393,4405829,0
8594557,6124851,0
8594704,4901307,0
8594789,4202340,0
8595250,6285999,0
8595478,6108703,0
8595547,6671821,0
8595629,5272628,0
8595683,4870302,0
8595767,5960411,0
8596215,4733665,0
8596638,6276705,0
8597226,4733665,0
8597397,6124851,0
8597565,4575330,0
8597566,3953566,0
8597611,4310440,0
8597615,5770429,0
8597673,4733665,0
8597715,4889818,0
8597720,4733665,0
8597798,4539507,0
8597881,6787308,0
8597942,4816567,0
8597942,5770429,0
8597942,6331415,0
8598102,4827064,0
8598102,4827073,0
8598103,4827064,0
8598103,4827073,0
8598198,4965188,0
8598620,4969028,0
8599001,5471515,0
8599376,7535012,0
8599376,7776613,0
8599463,5061049,0
8599469,6124851,0
8599697,6108703,0
8600038,4901307,0
8600038,5103459,0
8600122,4405829,0
8600206,7450806,0
8600343,6285999,0
8600551,5046022,0
8600560,6590928,0
8600821,5960411,0
8600822,5960411,0
8600826,5960411,0
8600830,4405829,0
8600830,5291560,0
8600915,6108703,0
8600920,6285999,0
8601090,6108703,0
8601112,6108703,0
8601136,7197462,0
8601247,5184830,0
8601365,5960411,0
8602200,5291560,0
8602309,5471515,0
8602982,6770074,0
8603157,4733665,0
8603158,4733665,0
8603159,4733665,0
8603160,4733665,0
8603170,4733665,0
8603316,4575330,0
8603469,5939598,0
8603473,4816567,0
8603524,5518988,0
8603530,4733665,0
8603536,4733665,0
8603634,4733665,0
8603784,4816567,0
8603823,4736866,0
8603823,4816397,0
8603823,4816567,0
8603950,4683195,0
8603950,4816397,0
8603950,4816567,0
8603950,6331415,0
8603969,4683195,0
8603977,4736866,0
8604172,4816397,0
8604172,4816567,0
8604174,5939598,0
8604177,4816397,0
8604177,4816567,0
8604177,5939598,0
8604183,4415732,0
8604185,4816567,0
8604192,4415732,0
8604215,4733665,0
8604278,4237224,0
8604525,5998833,0
8604563,5998833,0
8604742,5471515,0
8604901,4641349,0
8604901,5291560,0
8605089,6285999,0
8606091,4310440,0
8606097,4641349,0
8606514,5184830,0
8606514,5960411,0
8606709,5960411,0
8606781,6285999,0
8606782,6141060,0
8606792,6285999,0
8606830,5297148,0
8606996,6108703,0
8607424,5471515,0
8607476,3953566,0
8608249,4310440,0
8608371,5960411,0
8608535,5184830,0
8608639,4733665,0
8608794,4733665,0
8609094,4816567,0
8609101,4816567,0
8609101,6331415,0
8609111,5770429,0
8609123,4733665,0
8609335,6787308,0
8609336,4683195,0
8609341,6023540,0
8609341,6787308,0
8609407,4816397,0
8609407,4816567,0
8609407,5179017,0
8609407,5939598,0
8609411,5061620,0
8609421,6787308,0
8609430,4683195,0
8609430,4965188,0
8609614,4816397,0
8609654,4733665,0
8609823,4683195,0
8609823,4965188,0
8609910,4310440,0
8609911,4310440,0
8609919,4310440,0
8609920,4310440,0
8609921,4310440,0
8610046,5471515,0
8610762,5751384,0
8610963,4437122,0
8610988,5961804,0
8610988,6124851,0
8611108,5998833,0
8611310,4901307,0
8611310,5103459,0
8611311,4901307,0
8611311,5103459,0
8611338,7197462,0
8611873,6108703,0
8611996,4202340,0
8612308,5960411,0
8612310,5960411,0
8612333,5960411,0
8612343,5960411,0
8612367,6285999,0
8612396,6671821,0
8612514,6108703,0
8612515,5960411,0
8612539,5960411,0
8612637,4901221,0
8612671,5297148,0
8612765,4405829,0
8612846,6108703,0
8612871,4901221,0
8613020,5960411,0
8613102,4799258,0
8613282,4733665,0
8613636,3952971,0
8613698,4733665,0
8613765,4733665,0
8613846,4575330,0
8613919,4816567,0
8613920,4816397,0
8613920,4816567,0
8614065,4816567,0
8614103,4816397,0
8614103,4816567,0
8614294,5171534,0
8614295,5770429,0
8614302,5171534,0
8614306,4816567,0
8614640,5471515,0
8615367,6023540,0
8615368,4683195,0
8615430,6285999,0
8615433,6285999,0
8615514,6285999,0
8615566,6108703,0
8615649,4405829,0
8615707,6574628,0
8615782,5960411,0
8616059,7360422,0
8616449,5960411,0
8617094,4733665,0
8617146,5108388,0
8617171,4575330,0
8617175,4575330,0
8617201,4733665,0
8617205,3953566,0
8617231,4733665,0
8617234,4733665,0
8617235,4733665,0
8617236,4733665,0
8617329,5061049,0
8617337,4733665,0
8617441,4733665,0
8617448,3953566,0
8617551,4683195,0
8617551,4816567,0
8617551,4965188,0
8617811,6787308,0
8617816,4683195,0
8617819,4356429,0
8617819,4539507,0
8617830,4816567,0
8617905,4599315,0
8617905,4683195,0
8618051,4816567,0
8618053,4816567,0
8618069,4683195,0
8618069,4965188,0
8618115,3983140,0
8618135,3983140,0
8618276,4683195,0
8618276,4965188,0
8618288,4314081,0
8618317,4539507,0
8618343,4310440,0
8618601,5998833,0
8618732,4356429,0
8618732,4539507,0
8618733,4356429,0
8619021,6124851,0
8619357,4590598,0
8620020,6285999,0
8620286,6108703,0
8620332,4901307,0
8620427,4202340,0
8620451,4784135,0
8620523,5471515,0
8620765,5960411,0
8620769,5960411,0
8620814,4405829,0
8620819,4405829,0
8620819,6108703,0
8620853,5960411,0
8620915,6285999,0
8620943,6285999,0
8621025,6108703,0
8621106,6108703,0
8621188,5184830,0
8621215,6285999,0
8621227,4405829,0
8621277,7599359,0
8621541,6108703,0
8621661,7360422,0
8622059,3953566,0
8622308,5960411,0
8622625,7450806,0
8622937,4469099,0
8623054,6770074,0
8623065,3953566,0
8623065,4733665,0
8623065,4733665,0
8623067,4733665,0
8623068,4733665,0
8623076,4733665,0
8623078,4733665,0
8623087,6770074,0
8623191,5961804,0
8623191,6124851,0
8623321,4310440,0
8623358,4816397,0
8623358,4816567,0
8623358,5939598,0
8623375,4816567,0
8623376,4816567,0
8623393,4418691,0
8623393,4733665,0
8623617,4816567,0
8623645,4683195,0
8623645,4816567,0
8623796,4827064,0
8623796,4827073,0
8623812,4683195,0
8623812,4965188,0
8623822,4391797,0
8624010,4816567,0
8625188,5961804,0
8625832,4575330,0
8625863,7535012,0
8626333,5960411,0
8626534,5960411,0
8626605,5960411,0
8626609,5960411,0
8626758,6285999,0
8626950,6108703,0
8626977,4799258,0
8627013,6285999,0
8627097,4405829,0
8627154,7599359,0
8627272,4901221,0
8627276,4901221,0
8627467,6108703,0
8627887,4310440,0
8628015,5471515,0
8628150,5960411,0
8628469,6770074,0
8628519,4053845,0
8628564,4733665,0
8628565,4733665,0
8628570,4733665,0
8628773,5939598,0
8628776,4901307,0
8628776,5103459,0
8628795,3953566,0
8628862,4356429,0
8628862,4539507,0
8628924,4683195,0
8628924,4965188,0
8628940,6787308,0
8628952,6023540,0
8629019,5998833,0
8629245,6331415,0
8629250,5939598,0
8629257,4816397,0
8629257,4816567,0
8629257,5939598,0
8629505,5998833,0
8629768,5471515,0
8630174,6108703,0
8630422,4405829,0
8630464,4641349,0
8630464,5291560,0
8630796,5103459,0
8631026,6285999,0
8631038,5960411,0
8631283,6671821,0
8632582,4733665,0
8632583,4733665,0
8632584,4733665,0
8632753,4391797,0
8632768,5061620,0
8632820,4733665,0
8632841,4733665,0
8632892,4539507,0
8632972,4415732,0
8632973,4683195,0
8632973,4965188,0
8633024,4683195,0
8633024,4816567,0
8633344,4310440,0
8633521,4969028,0
8634904,6770074,0
8635108,5960411,0
8635113,5960411,0
8635131,5960411,0
8635150,5960411,0
8635444,4901307,0
8635444,5103459,0
8635570,4870302,0
8635649,5960411,0
8636173,5960411,0
8636393,5471515,0
8636494,4575330,0
8636496,4575330,0
8636509,4575330,0
8636510,4575330,0
8636690,3953566,0
8636704,4031893,0
8636704,4816397,0
8636704,4816567,0
8636704,5179017,0
8636760,4733665,0
8636767,4733665,0
8636794,3953566,0
8636794,4733665,0
8636928,6387981,0
8636978,4415732,0
8637016,5811097,0
8637024,4816397,0
8637024,4816567,0
8637026,4816567,0
8637026,5939598,0
8637042,4736866,0
8637110,4733665,0
8637144,3953566,0
8637168,4539507,0
8637252,4683195,0
8637252,4965188,0
8637253,4683195,0
8637253,4965188,0
8637258,4816567,0
8637264,4816567,0
8637274,3983140,0
8637288,4683195,0
8637288,4889818,0
8637288,4965188,0
8637294,4816567,0
8637302,4683195,0
8637302,4965188,0
8637322,4683195,0
8637331,4356429,0
8637435,4816567,0
8637638,4468464,0
8637638,4816397,0
8637638,5179017,0
8637638,6331415,0
8637801,5471515,0
8637923,5998833,0
8638491,5061049,0
8638491,6124851,0
8638509,4683195,0
8638509,4901221,0
8638509,4965188,0
8638655,4438511,0
8638655,5103459,0
8638762,4901307,0
8638762,5103459,0
8638781,7197462,0
8638877,4901307,0
8638877,5103459,0
8639058,5291560,0
8639079,7903917,0
8639228,5960411,0
8639449,6023540,0
8639625,4799258,0
8639626,5960411,0
8639690,6285999,0
8639695,6285999,0
8639703,6285999,0
8639742,6108703,0
8639742,6285999,0
8639748,6108703,0
8639817,6108703,0
8639937,6285999,0
8639980,7599359,0
8640027,4901221,0
8640100,4901221,0
8640172,5960411,0
8640555,4683195,0
8640711,4784135,0
8640975,4893886,0
8641414,4575330,0
8641698,4128880,0
8642009,7365844,0
8642010,4391797,0
8642037,5179017,0
8642037,5770429,0
8642037,5939598,0
8642044,4816397,0
8642044,4816567,0
8642113,4733665,0
8642188,4356429,0
8642295,4683195,0
8642295,4965188,0
8642330,4683195,0
8642330,4816567,0
8642330,5770429,0
8642330,5939598,0
8642332,4237224,0
8642336,5061620,0
8642523,4827064,0
8642523,4827073,0
8642546,4816567,0
8642740,4816567,0
8642742,4816567,0
8642745,4816567,0
8642823,4310440,0
8643055,4969028,0
8643160,5998833,0
8643162,4870302,0
8643595,5961804,0
8643724,5471515,0
8644264,4901307,0
8644264,5103459,0
8644562,4641349,0
8644562,5291560,0
8644565,5291560,0
8644862,4901307,0
8644862,5103459,0
8645192,6285999,0
8645222,5960411,0
8645393,6285999,0
8645394,6285999,0
8645396,6285999,0
8645407,6285999,0
8645471,6108703,0
8645517,6108703,0
8645542,6108703,0
8645572,5960411,0
8645757,7599359,0
8646005,5960411,0
8646010,4901307,0
8647306,4031893,0
8647334,4744360,0
8647426,6387981,0
8647426,6572693,0
8647426,6730156,0
8647458,4733665,0
8647577,4683195,0
8647577,4965188,0
8647622,4816397,0
8647622,5939598,0
8647655,4733665,0
8647700,4733665,0
8647873,4683195,0
8647873,4816567,0
8647889,4599315,0
8648015,4683195,0
8648015,4965188,0
8648035,4683195,0
8648144,7807619,0
8648171,4816567,0
8648179,4683195,0
8648179,4965188,0
8648179,5171534,0
8648334,4539507,0
8648857,6141060,0
8649207,5297148,0
8649268,7197462,0
8649604,4970663,0
8649631,4838644,0
8650107,6285999,0
8650175,6285999,0
8650195,6285999,0
8651859,4575330,0
8652198,4733665,0
8652202,4733665,0
8652204,4733665,0
8652284,3953566,0
8652284,4733665,0
8652354,4539507,0
8652469,4816567,0
8652477,4816567,0
8652501,4733665,0
8652502,4733665,0
8652672,4623597,0
8652705,3953566,0
8652706,3953566,0
8652769,4683195,0
8652780,4683195,0
8652780,4965188,0
8652781,6787308,0
8652782,4683195,0
8652809,4816567,0
8652843,4816567,0
8653020,5179017,0
8653020,5770429,0
8653131,4105776,0
8653209,4827064,0
8653209,4827073,0
8653512,5961804,0
8653512,6124851,0
8653522,4356429,0
8653522,4539507,0
8653537,4356429,0
8653583,5998833,0
8654436,5961804,0
8654436,6124851,0
8655380,4901307,0
8655380,5103459,0
8655398,4901307,0
8655736,5960411,0
8655864,6285999,0
8655888,6285999,0
8655893,5960411,0
8655899,6285999,0
8655908,6285999,0
8655915,6285999,0
8656040,5960411,0
8656246,4901307,0
8656246,5103459,0
8656274,5960411,0
8656316,6590928,0
8656423,5960411,0
8656484,4405829,0
8656534,3953566,0
8657190,5291560,0
8657507,4017168,0
8657776,4733665,0
8657805,5471515,0
8657870,4733665,0
8658076,4575330,0
8658151,4683195,0
8658151,4816567,0
8658162,4683195,0
8658167,4816567,0
8658171,5179017,0
8658194,4733665,0
8658349,4599315,0
8658364,6787308,0
8658365,6787308,0
8658377,4816567,0
8658430,4683195,0
8658430,6023540,0
8658481,4356429,0
8658517,5290393,0
8658527,5290393,0
8658707,3953566,0
8658776,4683195,0
8658776,4889818,0
8658776,4965188,0
8658780,5061620,0
8659074,5998833,0
8659076,5998833,0
8659816,6124851,0
8660628,5077210,0
8660637,4472728,0
8660840,4901307,0
8660840,5103459,0
8660939,5960411,0
8660980,5960411,0
8660995,7599359,0
8661029,6285999,0
8661197,5960411,0
8661394,4870302,0
8661424,4901221,0
8661459,5960411,0
8662175,4310440,0
8663100,6770074,0
8663150,4733665,0
8663207,5108388,0
8663227,4733665,0
8663229,6770074,0
8663309,4733665,0
8663311,4733665,0
8663313,4733665,0
8663332,4733665,0
8663603,4391797,0
8663629,5179017,0
8663652,5061620,0
8663683,4757128,0
8663922,4683195,0
8663938,4683195,0
8663965,4816567,0
8663980,4816567,0
8664006,4683195,0
8664016,4356429,0
8664065,5998833,0
8664129,4827064,0
8664129,4827073,0
8664184,4816567,0
8664194,4415732,0
8664194,4816567,0
8664282,3953566,0
8664294,6572693,0
8664363,4816567,0
8664363,6331415,0
8664367,4816397,0
8664367,4816567,0
8664367,5939598,0
8664407,4816567,0
8664407,5770429,0
8664407,5939598,0
8664471,4683195,0
8664695,5290393,0
8665079,5471515,0
8665265,4438511,0
8665734,5103459,0
8665774,4901307,0
8665774,5103459,0
8665859,5103459,0
8666124,4970663,0
8666125,4970663,0
8666214,7903917,0
8666495,4202340,0
8666544,4128880,0
8666544,5046022,0
8666832,5960411,0
8666838,5960411,0
8666844,5960411,0
8666858,5960411,0
8666872,5960411,0
8666964,6285999,0
8667037,6285999,0
8667161,5960411,0
8667463,4901221,0
8667470,4901221,0
8668670,4031893,0
8668670,4816397,0
8668670,4816567,0
8668670,5179017,0
8668731,4733665,0
8668732,4733665,0
8668733,4733665,0
8668848,6124851,0
8668910,4816397,0
8668910,4816567,0
8668975,4827064,0
8668975,4827073,0
8669053,6023540,0
8669129,5290393,0
8669240,4683195,0
8669345,4816567,0
8669345,5179017,0
8669349,4816567,0
8669349,6331415,0
8669360,4733665,0
8669623,5998833,0
8669950,7166791,0
8670341,5103459,0
8670383,4901307,0
8670383,5103459,0
8670421,6590928,0
8670600,6285999,0
8670705,4901307,0
8670707,4901307,0
8670777,4901307,0
8670777,5103459,0
8672840,6770074,0
8672911,5194299,0
8673000,4733665,0
8673334,4733665,0
8673359,4757128,0
8673504,6221534,0
8673551,4683195,0
8673551,4965188,0
8673562,6787308,0
8673617,4459286,0
8673645,4683195,0
8673645,4816567,0
8673700,5998833,0
8673871,4415732,0
8674047,4356429,0
8674047,4539507,0
8674062,4816567,0
8674082,4816397,0
8674176,4683195,0
8674176,4965188,0
8674259,4676586,0
8674600,4356429,0
8674600,4539507,0
8674932,5184830,0
8675590,6590928,0
8675711,4901307,0
8675925,5291560,0
8675991,4970663,0
8676131,5103459,0
8676608,5960411,0
8676639,5960411,0
8676660,5960411,0
8676665,5960411,0
8676674,5960411,0
8676753,6671821,0
8676778,5960411,0
8676790,6285999,0
8676883,7599359,0
8676918,6108703,0
8676922,6108703,0
8676922,6285999,0
8677510,5184830,0
8678235,4591071,0
8678805,4575330,0
8679006,6770074,0
8679061,4031893,0
8679061,4816567,0
8679061,5179017,0
8679096,5471515,0
8679137,3953566,0
8679142,4733665,0
8679190,4391797,0
8679485,4816567,0
8679490,4816567,0
8679491,4816567,0
8679493,6331415,0
8679519,4733665,0
8679645,4539507,0
8679647,4539507,0
8679741,4683195,0
8679741,4965188,0
8679749,4683195,0
8679817,4816567,0
8679818,4816567,0
8679831,4599315,0
8679831,4683195,0
8680025,4816567,0
8680029,4827064,0
8680029,4827073,0
8680069,4415732,0
8680069,4816567,0
8680235,4683195,0
8680235,4736866,0
8680239,4816397,0
8680239,4816567,0
8680239,5179017,0
8680239,5770429,0
8680239,5939598,0
8680246,4816567,0
8680360,4418691,0
8680611,4969028,0
8680611,5998833,0
8680613,5998833,0
8680693,4356429,0
8680749,5639850,0
8680763,4539507,0
8681079,5061049,0
8681240,4131919,0
8681663,6590928,0
8681916,4901307,0
8682071,5291560,0
8682073,5291560,0
8682097,4970663,0
8682130,5061049,0
8682254,5345599,0
8682695,4683195,0
8682771,5960411,0
8682891,6285999,0
8682913,6285999,0
8683043,6108703,0
8683076,6108703,0
8683182,4128880,0
8683543,6108703,0
8684159,5291560,0
8684160,5291560,0
8685017,5595568,0
8685063,6770074,0
8685075,4733665,0
8685077,4733665,0
8685084,4733665,0
8685340,4415732,0
8685340,4683195,0
8685340,4893886,0
8685340,4965188,0
8685341,4599315,0
8685341,4683195,0
8685394,5811097,0
8685399,4816567,0
8685427,4391797,0
8685430,4733665,0
8685431,4733665,0
8685640,4816567,0
8685648,4683195,0
8685666,4816397,0
8685666,4816567,0
8685666,6331415,0
8685720,5061620,0
8685897,4683195,0
8685897,4816397,0
8685897,4816567,0
8685897,6331415,0
8685937,4683195,0
8685937,4965188,0
8686139,4356429,0
8686475,4870302,0
8686493,5998833,0
8686549,4870302,0
8686553,4356429,0
8686579,5184830,0
8686632,4539507,0
8686840,5471515,0
8687265,5961804,0
8687510,5345599,0
8687606,4901307,0
8687606,5103459,0
8687856,5291560,0
8688142,5103459,0
8688210,4202340,0
8688228,5595568,0
8688388,4683195,0
8688539,5960411,0
8688540,5960411,0
8688564,5960411,0
8688673,6285999,0
8688705,6285999,0
8688769,7599359,0
8688777,5960411,0
8688778,5960411,0
8688837,6108703,0
8689050,7599359,0
8689105,4438511,0
8689253,6141060,0
8689729,4733665,0
8690154,6276705,0
8690905,4733665,0
8690908,5046022,0
8691164,4893886,0
8691209,5939598,0
8691216,4418691,0
8691224,4816397,0
8691224,4816567,0
8691224,5179017,0
8691224,5770429,0
8691224,5939598,0
8691233,5770429,0
8691260,3953566,0
8691264,4391797,0
8691400,4539507,0
8691531,4816567,0
8691591,6023540,0
8691594,6023540,0
8691667,4356429,0
8691667,4539507,0
8691754,6023540,0
8691918,4816567,0
8691931,4356429,0
8691931,4539507,0
8691952,4816567,0
8693082,5061049,0
8693083,5061049,0
8693084,6124851,0
8693331,5345599,0
8693347,4901307,0
8693385,4901307,0
8693523,5103459,0
8693577,5345599,0
8693736,4405829,0
8693945,4901307,0
8694025,5572218,0
8694071,5471515,0
8694224,5471515,0
8694374,6285999,0
8694398,5960411,0
8694473,6285999,0
8694491,6285999,0
8694511,6285999,0
8694514,6285999,0
8694581,5960411,0
8694610,6108703,0
8694722,5297148,0
8694869,4901307,0
8694869,5103459,0
8695604,4733665,0
8695877,5960411,0
8696559,6770074,0
8696729,4733665,0
8696749,3953566,0
8697029,5171534,0
8697053,4683195,0
8697077,4816567,0
8697108,3953566,0
8697137,4816397,0
8697137,4816567,0
8697254,4539507,0
8697362,6787308,0
8697377,4816567,0
8697377,5171534,0
8697386,4816567,0
8697431,4599315,0
8697452,4415732,0
8697452,4683195,0
8697452,4893886,0
8697452,4965188,0
8697550,5290393,0
8697560,5998833,0
8697564,5290393,0
8697571,5998833,0
8697632,5514646,0
8697646,4733665,0
8697752,4827064,0
8697838,5514646,0
8697852,4683195,0
8697853,4683195,0
8698519,4870302,0
8698594,4405829,0
8700005,5960411,0
8700161,4202340,0
8700338,4683195,0
8700531,5960411,0
8700535,4405829,0
8700568,6285999,0
8700749,6590928,0
8700840,5297148,0
8701030,4464652,0
8701196,6285999,0
8701857,5291560,0
8701860,5291560,0
8702000,5471515,0
8702202,4356429,0
8702202,4539507,0
8702515,5184830,0
8702672,5194299,0
8702727,3953566,0
8702744,4733665,0
8702773,4053845,0
8702779,4733665,0
8702781,4733665,0
8702958,4539507,0
8703030,4827064,0
8703030,4827073,0
8703069,4599315,0
8703069,4683195,0
8703106,3953566,0
8703134,4816567,0
8703167,4733665,0
8703169,4733665,0
8703202,3983140,0
8703421,4683195,0
8703421,4965188,0
8703445,4683195,0
8703485,5939598,0
8703652,6787308,0
8703666,4827064,0
8703666,4827073,0
8703915,4816567,0
8703915,6153410,0
8703919,5770429,0
8703936,7807619,0
8705377,6590928,0
8705435,4901307,0
